,transaction_id,item,quantity,price_per_unit,total_spent,transaction_date,transaction_month,transaction_month_name,transaction_day_name
2357,txn_6119081,coffee,2,2.0,4.0,2023-09-27,9,September,Wednesday
2358,txn_4811887,cake,2,3.0,6.0,2023-02-11,2,February,Saturday
2359,txn_9587814,juice,3,3.0,9.0,2023-01-25,1,January,Wednesday
2360,txn_7682605,tea,5,1.5,7.5,2023-10-19,10,October,Thursday
2362,txn_7946450,smoothie,1,4.0,4.0,2023-07-15,7,July,Saturday
2363,txn_2611393,smoothie,3,4.0,12.0,2023-04-25,4,April,Tuesday
2364,txn_2122597,cake,3,3.0,9.0,2023-05-11,5,May,Thursday
2365,txn_7510217,tea,5,1.5,7.5,2023-10-24,10,October,Tuesday
2366,txn_3267783,cake,3,3.0,9.0,2023-10-30,10,October,Monday
2367,txn_7852397,tea,3,1.5,4.5,2023-08-10,8,August,Thursday
2368,txn_8459594,sandwich,1,4.0,4.0,2023-11-07,11,November,Tuesday
2369,txn_9190969,coffee,1,2.0,2.0,2023-10-06,10,October,Friday
2370,txn_2982995,salad,1,5.0,5.0,2023-04-06,4,April,Thursday
2372,txn_6490609,salad,4,5.0,20.0,2023-03-03,3,March,Friday
2373,txn_9938260,smoothie,4,4.0,16.0,2023-03-03,3,March,Friday
2374,txn_5486398,cookie,4,1.0,4.0,2023-05-13,5,May,Saturday
2375,txn_5875661,sandwich,3,4.0,12.0,2023-08-12,8,August,Saturday
2376,txn_2555823,cake,4,3.0,12.0,2023-06-21,6,June,Wednesday
2377,txn_4223265,cake,5,3.0,15.0,2023-06-06,6,June,Tuesday
2378,txn_3390072,tea,1,1.5,1.5,2023-05-03,5,May,Wednesday
2379,txn_6491662,coffee,2,2.0,4.0,2023-10-06,10,October,Friday
2381,txn_9500986,cookie,2,1.0,2.0,2023-05-10,5,May,Wednesday
2382,txn_2147453,cookie,4,1.0,4.0,2023-04-27,4,April,Thursday
2384,txn_4892303,sandwich,4,4.0,16.0,2023-07-16,7,July,Sunday
2385,txn_5985451,sandwich,2,4.0,8.0,2023-07-24,7,July,Monday
2386,txn_6092344,cookie,5,1.0,5.0,2023-12-04,12,December,Monday
2387,txn_1218016,tea,3,1.5,4.5,2023-11-26,11,November,Sunday
2389,txn_1221777,coffee,3,2.0,6.0,2023-01-29,1,January,Sunday
2390,txn_3691087,cookie,4,1.0,4.0,2023-07-11,7,July,Tuesday
2391,txn_5571026,salad,1,5.0,5.0,2023-09-08,9,September,Friday
2392,txn_6336973,coffee,4,2.0,8.0,2023-03-21,3,March,Tuesday
2393,txn_5609260,cookie,5,1.0,5.0,2023-05-02,5,May,Tuesday
2394,txn_4242676,coffee,5,2.0,10.0,2023-11-26,11,November,Sunday
2395,txn_6835777,juice,5,3.0,15.0,2023-05-11,5,May,Thursday
2396,txn_6097706,sandwich,4,4.0,16.0,2023-02-15,2,February,Wednesday
2397,txn_5496581,juice,1,3.0,3.0,2023-08-11,8,August,Friday
2398,txn_2897468,salad,2,5.0,10.0,2023-10-10,10,October,Tuesday
2399,txn_3260087,salad,5,5.0,25.0,2023-04-20,4,April,Thursday
2400,txn_2047672,sandwich,1,4.0,4.0,2023-01-25,1,January,Wednesday
2401,txn_6893490,coffee,3,2.0,6.0,2023-03-17,3,March,Friday
2402,txn_3743336,salad,2,5.0,10.0,2023-02-21,2,February,Tuesday
2403,txn_6851654,salad,1,5.0,5.0,2023-01-25,1,January,Wednesday
2404,txn_8510511,coffee,4,2.0,8.0,2023-10-06,10,October,Friday
2405,txn_2092306,juice,4,3.0,12.0,2023-04-01,4,April,Saturday
2406,txn_7345190,smoothie,4,4.0,16.0,2023-02-20,2,February,Monday
2407,txn_6647319,juice,5,3.0,15.0,2023-10-23,10,October,Monday
2408,txn_5889912,salad,1,5.0,5.0,2023-09-26,9,September,Tuesday
2409,txn_4483304,smoothie,4,4.0,16.0,2023-11-08,11,November,Wednesday
2410,txn_3720223,cake,4,3.0,12.0,2023-10-22,10,October,Sunday
2411,txn_4506778,cake,3,3.0,9.0,2023-04-21,4,April,Friday
2412,txn_8226226,sandwich,1,4.0,4.0,2023-07-30,7,July,Sunday
2413,txn_9723120,tea,5,1.5,7.5,2023-01-26,1,January,Thursday
2414,txn_2726676,coffee,3,2.0,6.0,2023-08-10,8,August,Thursday
2415,txn_4011694,coffee,1,2.0,2.0,2023-09-02,9,September,Saturday
2416,txn_3327212,tea,2,1.5,3.0,2023-12-20,12,December,Wednesday
2417,txn_3558795,smoothie,1,4.0,4.0,2023-05-30,5,May,Tuesday
2418,txn_9989242,sandwich,4,4.0,16.0,2023-09-12,9,September,Tuesday
2419,txn_2035772,cookie,2,1.0,2.0,2023-01-17,1,January,Tuesday
2420,txn_2711627,smoothie,5,4.0,20.0,2023-11-09,11,November,Thursday
2421,txn_2804828,cake,3,3.0,9.0,2023-02-25,2,February,Saturday
2422,txn_3869958,cake,1,3.0,3.0,2023-01-11,1,January,Wednesday
2423,txn_9684465,cake,5,3.0,15.0,2023-02-15,2,February,Wednesday
2425,txn_6476304,sandwich,2,4.0,8.0,2023-03-17,3,March,Friday
2426,txn_3893927,salad,4,5.0,20.0,2023-09-14,9,September,Thursday
2427,txn_5947976,coffee,3,2.0,6.0,2023-05-21,5,May,Sunday
2428,txn_4139983,tea,5,1.5,7.5,2023-10-16,10,October,Monday
2429,txn_4571222,cookie,2,1.0,2.0,2023-03-21,3,March,Tuesday
2430,txn_6484542,salad,5,5.0,25.0,2023-05-18,5,May,Thursday
2431,txn_5183630,coffee,4,2.0,8.0,2023-02-15,2,February,Wednesday
2432,txn_5562799,cookie,5,1.0,5.0,2023-10-25,10,October,Wednesday
2433,txn_9601220,cookie,3,1.0,3.0,2023-04-20,4,April,Thursday
2434,txn_6404625,cake,5,3.0,15.0,2023-04-24,4,April,Monday
2435,txn_5327102,cookie,2,1.0,2.0,2023-07-16,7,July,Sunday
2436,txn_5741619,smoothie,5,4.0,20.0,2023-01-02,1,January,Monday
2437,txn_4452589,tea,1,1.5,1.5,2023-08-22,8,August,Tuesday
2438,txn_6540284,juice,1,3.0,3.0,2023-04-24,4,April,Monday
2439,txn_9657957,smoothie,2,4.0,8.0,2023-11-27,11,November,Monday
2440,txn_3670939,tea,3,1.5,4.5,2023-07-13,7,July,Thursday
2441,txn_2935871,cookie,4,1.0,4.0,2023-07-07,7,July,Friday
2442,txn_1610204,cake,1,3.0,3.0,2023-02-19,2,February,Sunday
2443,txn_8372268,salad,2,5.0,10.0,2023-06-15,6,June,Thursday
2444,txn_1239021,sandwich,5,4.0,20.0,2023-09-15,9,September,Friday
2445,txn_1863866,smoothie,1,4.0,4.0,2023-10-03,10,October,Tuesday
2446,txn_4630854,tea,1,1.5,1.5,2023-02-10,2,February,Friday
2447,txn_6183842,tea,3,1.5,4.5,2023-09-15,9,September,Friday
2448,txn_5355693,smoothie,1,4.0,4.0,2023-12-03,12,December,Sunday
2449,txn_8284910,smoothie,1,4.0,4.0,2023-07-19,7,July,Wednesday
2450,txn_4408913,salad,2,5.0,10.0,2023-08-24,8,August,Thursday
2451,txn_2123573,coffee,5,2.0,10.0,2023-01-09,1,January,Monday
2452,txn_8036176,cookie,4,1.0,4.0,2023-06-20,6,June,Tuesday
2453,txn_9107676,sandwich,2,4.0,8.0,2023-02-12,2,February,Sunday
2454,txn_2490185,salad,4,5.0,20.0,2023-12-18,12,December,Monday
2455,txn_6295420,juice,1,3.0,3.0,2023-09-27,9,September,Wednesday
2456,txn_1542042,cake,4,3.0,12.0,2023-07-26,7,July,Wednesday
2457,txn_7716125,cookie,2,1.0,2.0,2023-05-17,5,May,Wednesday
2458,txn_6579109,juice,1,3.0,3.0,2023-02-22,2,February,Wednesday
2459,txn_5577030,cookie,4,1.0,4.0,2023-02-15,2,February,Wednesday
2460,txn_3910230,sandwich,5,4.0,20.0,2023-01-05,1,January,Thursday
2461,txn_8031804,coffee,4,2.0,8.0,2023-07-01,7,July,Saturday
2462,txn_6928775,cookie,2,1.0,2.0,2023-03-25,3,March,Saturday
2463,txn_6755107,smoothie,2,4.0,8.0,2023-11-14,11,November,Tuesday
2464,txn_5153899,tea,3,1.5,4.5,2023-03-01,3,March,Wednesday
2465,txn_5632156,sandwich,4,4.0,16.0,2023-08-02,8,August,Wednesday
2466,txn_9861782,sandwich,4,4.0,16.0,2023-07-15,7,July,Saturday
2467,txn_8861275,smoothie,2,4.0,8.0,2023-10-31,10,October,Tuesday
2468,txn_8961155,cake,5,3.0,15.0,2023-09-06,9,September,Wednesday
2469,txn_6112765,coffee,2,2.0,4.0,2023-07-21,7,July,Friday
2470,txn_7090563,smoothie,3,4.0,12.0,2023-08-17,8,August,Thursday
2471,txn_9737090,sandwich,3,4.0,12.0,2023-06-01,6,June,Thursday
2472,txn_2847831,coffee,1,2.0,2.0,2023-02-19,2,February,Sunday
2473,txn_3385167,tea,3,1.5,4.5,2023-04-26,4,April,Wednesday
2474,txn_1938071,sandwich,4,4.0,16.0,2023-12-25,12,December,Monday
2475,txn_8774692,tea,5,1.5,7.5,2023-07-12,7,July,Wednesday
2476,txn_4887268,salad,1,5.0,5.0,2023-10-16,10,October,Monday
2477,txn_9506372,cake,4,3.0,12.0,2023-11-06,11,November,Monday
2478,txn_6651961,salad,4,5.0,20.0,2023-02-08,2,February,Wednesday
2479,txn_2537138,cake,3,3.0,9.0,2023-10-24,10,October,Tuesday
2480,txn_2015313,salad,5,5.0,25.0,2023-10-18,10,October,Wednesday
2481,txn_5604797,coffee,1,2.0,2.0,2023-10-13,10,October,Friday
2482,txn_6303383,cake,4,3.0,12.0,2023-09-22,9,September,Friday
2483,txn_5203710,salad,4,5.0,20.0,2023-04-22,4,April,Saturday
2485,txn_5403707,smoothie,3,4.0,12.0,2023-03-20,3,March,Monday
2486,txn_4084052,juice,2,3.0,6.0,2023-06-30,6,June,Friday
2487,txn_3843541,salad,3,5.0,15.0,2023-03-06,3,March,Monday
2488,txn_4000025,tea,5,1.5,7.5,2023-06-12,6,June,Monday
2489,txn_7113656,juice,2,3.0,6.0,2023-01-22,1,January,Sunday
2490,txn_6039235,juice,2,3.0,6.0,2023-06-25,6,June,Sunday
2491,txn_6621756,cookie,1,1.0,1.0,2023-11-14,11,November,Tuesday
2492,txn_3923847,cake,2,3.0,6.0,2023-09-12,9,September,Tuesday
2493,txn_3226989,salad,1,5.0,5.0,2023-04-17,4,April,Monday
2494,txn_1523567,salad,3,5.0,15.0,2023-11-22,11,November,Wednesday
2495,txn_8751289,tea,2,1.5,3.0,2023-09-10,9,September,Sunday
2496,txn_9996195,juice,5,3.0,15.0,2023-03-16,3,March,Thursday
2497,txn_2151688,cake,5,3.0,15.0,2023-09-29,9,September,Friday
2498,txn_4243591,cake,4,3.0,12.0,2023-10-11,10,October,Wednesday
2499,txn_4138399,cookie,5,1.0,5.0,2023-07-03,7,July,Monday
2500,txn_1724233,cookie,5,1.0,5.0,2023-02-01,2,February,Wednesday
2501,txn_1564506,smoothie,5,4.0,20.0,2023-02-01,2,February,Wednesday
2502,txn_3520982,salad,5,5.0,25.0,2023-10-26,10,October,Thursday
2504,txn_8936591,cookie,5,1.0,5.0,2023-03-22,3,March,Wednesday
2505,txn_7622389,tea,4,1.5,6.0,2023-02-26,2,February,Sunday
2506,txn_2896048,tea,4,1.5,6.0,2023-05-17,5,May,Wednesday
2507,txn_2204457,coffee,4,2.0,8.0,2023-01-06,1,January,Friday
2508,txn_1319834,cookie,1,1.0,1.0,2023-03-31,3,March,Friday
2510,txn_7503593,cookie,5,1.0,5.0,2023-04-19,4,April,Wednesday
2511,txn_4076463,cookie,3,1.0,3.0,2023-06-25,6,June,Sunday
2512,txn_1901704,salad,5,5.0,25.0,2023-11-17,11,November,Friday
2513,txn_5589433,cake,2,3.0,6.0,2023-03-13,3,March,Monday
2514,txn_4386732,smoothie,4,4.0,16.0,2023-08-01,8,August,Tuesday
2515,txn_3174336,cookie,1,1.0,1.0,2023-07-17,7,July,Monday
2517,txn_8043642,salad,4,5.0,20.0,2023-06-12,6,June,Monday
2518,txn_1223805,juice,3,3.0,9.0,2023-07-04,7,July,Tuesday
2519,txn_3879110,cookie,4,1.0,4.0,2023-03-18,3,March,Saturday
2520,txn_9551491,salad,1,5.0,5.0,2023-07-13,7,July,Thursday
2521,txn_3033987,cake,4,3.0,12.0,2023-03-13,3,March,Monday
2522,txn_2732570,cookie,3,1.0,3.0,2023-06-23,6,June,Friday
2523,txn_9104781,sandwich,2,4.0,8.0,2023-07-03,7,July,Monday
2524,txn_7876775,coffee,5,2.0,10.0,2023-02-09,2,February,Thursday
2525,txn_7566250,salad,3,5.0,15.0,2023-06-04,6,June,Sunday
2526,txn_3365018,juice,5,3.0,15.0,2023-02-06,2,February,Monday
2527,txn_1487762,tea,3,1.5,4.5,2023-02-07,2,February,Tuesday
2528,txn_4592205,cookie,3,1.0,3.0,2023-12-30,12,December,Saturday
2529,txn_6660755,cookie,2,1.0,2.0,2023-05-16,5,May,Tuesday
2530,txn_3750900,tea,2,1.5,3.0,2023-04-03,4,April,Monday
2531,txn_3290872,cake,2,3.0,6.0,2023-06-13,6,June,Tuesday
2532,txn_6378158,salad,5,5.0,25.0,2023-06-17,6,June,Saturday
2533,txn_8800818,cake,2,3.0,6.0,2023-09-28,9,September,Thursday
2534,txn_5707386,tea,5,1.5,7.5,2023-06-28,6,June,Wednesday
2535,txn_1145592,juice,1,3.0,3.0,2023-09-11,9,September,Monday
2536,txn_2670487,coffee,3,2.0,6.0,2023-10-20,10,October,Friday
2537,txn_9485101,cookie,2,1.0,2.0,2023-11-01,11,November,Wednesday
2538,txn_9667219,juice,4,3.0,12.0,2023-10-09,10,October,Monday
2539,txn_3119835,tea,2,1.5,3.0,2023-03-01,3,March,Wednesday
2541,txn_7014091,coffee,5,2.0,10.0,2023-11-26,11,November,Sunday
2542,txn_7107807,cookie,1,1.0,1.0,2023-11-01,11,November,Wednesday
2543,txn_5698925,juice,2,3.0,6.0,2023-04-08,4,April,Saturday
2544,txn_6662213,sandwich,4,4.0,16.0,2023-01-18,1,January,Wednesday
2545,txn_1336900,coffee,5,2.0,10.0,2023-01-16,1,January,Monday
2546,txn_2250785,cake,1,3.0,3.0,2023-03-19,3,March,Sunday
2547,txn_8122340,coffee,4,2.0,8.0,2023-06-09,6,June,Friday
2548,txn_9911498,coffee,4,2.0,8.0,2023-03-27,3,March,Monday
2550,txn_3741325,sandwich,5,4.0,20.0,2023-07-04,7,July,Tuesday
2551,txn_8658970,salad,3,5.0,15.0,2023-09-03,9,September,Sunday
2552,txn_2887971,smoothie,2,4.0,8.0,2023-06-26,6,June,Monday
2553,txn_9865855,coffee,3,2.0,6.0,2023-04-18,4,April,Tuesday
2554,txn_2217295,juice,4,3.0,12.0,2023-11-22,11,November,Wednesday
2555,txn_8913492,sandwich,4,4.0,16.0,2023-12-25,12,December,Monday
2556,txn_5625086,sandwich,1,4.0,4.0,2023-06-17,6,June,Saturday
2558,txn_5767429,cake,2,3.0,6.0,2023-03-19,3,March,Sunday
2559,txn_5910541,cake,5,3.0,15.0,2023-09-08,9,September,Friday
2560,txn_4435352,salad,2,5.0,10.0,2023-05-03,5,May,Wednesday
2561,txn_1009421,cookie,4,1.0,4.0,2023-02-21,2,February,Tuesday
2562,txn_5369243,smoothie,4,4.0,16.0,2023-11-16,11,November,Thursday
2564,txn_5734395,sandwich,5,4.0,20.0,2023-05-17,5,May,Wednesday
2565,txn_2966262,tea,3,1.5,4.5,2023-11-19,11,November,Sunday
2566,txn_7293241,coffee,1,2.0,2.0,2023-08-27,8,August,Sunday
2567,txn_1827212,sandwich,5,4.0,20.0,2023-12-22,12,December,Friday
2568,txn_4809548,smoothie,3,4.0,12.0,2023-11-04,11,November,Saturday
2569,txn_2224935,coffee,1,2.0,2.0,2023-04-15,4,April,Saturday
2570,txn_7580441,coffee,1,2.0,2.0,2023-08-09,8,August,Wednesday
2571,txn_4897993,sandwich,4,4.0,16.0,2023-12-07,12,December,Thursday
2572,txn_9522045,coffee,3,2.0,6.0,2023-05-30,5,May,Tuesday
2573,txn_6128966,sandwich,3,4.0,12.0,2023-12-18,12,December,Monday
2574,txn_5475746,cake,3,3.0,9.0,2023-08-20,8,August,Sunday
2575,txn_6071339,coffee,5,2.0,10.0,2023-10-17,10,October,Tuesday
2576,txn_9540864,cookie,2,1.0,2.0,2023-08-07,8,August,Monday
2577,txn_6389404,juice,5,3.0,15.0,2023-11-20,11,November,Monday
2578,txn_8724474,salad,5,5.0,25.0,2023-08-04,8,August,Friday
2579,txn_8199524,cake,5,3.0,15.0,2023-12-01,12,December,Friday
2580,txn_1212652,juice,3,3.0,9.0,2023-01-30,1,January,Monday
2581,txn_1799247,coffee,3,2.0,6.0,2023-01-25,1,January,Wednesday
2582,txn_5745054,smoothie,1,4.0,4.0,2023-01-26,1,January,Thursday
2584,txn_3499226,juice,1,3.0,3.0,2023-09-08,9,September,Friday
2585,txn_1259340,tea,3,1.5,4.5,2023-02-24,2,February,Friday
2586,txn_3893480,cookie,3,1.0,3.0,2023-12-24,12,December,Sunday
2588,txn_8295765,cake,4,3.0,12.0,2023-04-05,4,April,Wednesday
2589,txn_1324760,tea,4,1.5,6.0,2023-01-18,1,January,Wednesday
2590,txn_8292441,salad,1,5.0,5.0,2023-09-15,9,September,Friday
2591,txn_6663486,coffee,3,2.0,6.0,2023-11-02,11,November,Thursday
2592,txn_9423451,coffee,1,2.0,2.0,2023-10-22,10,October,Sunday
2593,txn_3792125,salad,5,5.0,25.0,2023-08-25,8,August,Friday
2594,txn_7021504,cookie,2,1.0,2.0,2023-05-31,5,May,Wednesday
2595,txn_8608811,cake,5,3.0,15.0,2023-01-05,1,January,Thursday
2597,txn_4368729,coffee,3,2.0,6.0,2023-06-11,6,June,Sunday
2598,txn_5072156,tea,3,1.5,4.5,2023-07-24,7,July,Monday
2599,txn_5763520,salad,1,5.0,5.0,2023-01-17,1,January,Tuesday
2600,txn_4877933,juice,5,3.0,15.0,2023-01-12,1,January,Thursday
2601,txn_8854384,juice,5,3.0,15.0,2023-08-12,8,August,Saturday
2602,txn_3308378,cookie,4,1.0,4.0,2023-04-28,4,April,Friday
2603,txn_4355766,cookie,5,1.0,5.0,2023-11-07,11,November,Tuesday
2604,txn_5644235,salad,4,5.0,20.0,2023-03-25,3,March,Saturday
2605,txn_5331285,sandwich,3,4.0,12.0,2023-03-12,3,March,Sunday
2606,txn_7620397,cookie,4,1.0,4.0,2023-12-24,12,December,Sunday
2607,txn_1214868,juice,4,3.0,12.0,2023-07-30,7,July,Sunday
2608,txn_5117595,smoothie,4,4.0,16.0,2023-02-05,2,February,Sunday
2609,txn_9708144,smoothie,3,4.0,12.0,2023-04-18,4,April,Tuesday
2611,txn_3589166,tea,1,1.5,1.5,2023-02-02,2,February,Thursday
2612,txn_3943672,sandwich,4,4.0,16.0,2023-10-21,10,October,Saturday
2613,txn_8988279,smoothie,2,4.0,8.0,2023-08-08,8,August,Tuesday
2614,txn_4269933,smoothie,2,4.0,8.0,2023-03-28,3,March,Tuesday
2615,txn_2234460,tea,2,1.5,3.0,2023-08-15,8,August,Tuesday
2616,txn_4356564,coffee,2,2.0,4.0,2023-10-05,10,October,Thursday
2617,txn_2223047,coffee,2,2.0,4.0,2023-06-14,6,June,Wednesday
2618,txn_9469735,cake,1,3.0,3.0,2023-12-31,12,December,Sunday
2619,txn_6762250,cookie,2,1.0,2.0,2023-06-17,6,June,Saturday
2620,txn_8553273,juice,5,3.0,15.0,2023-01-15,1,January,Sunday
2621,txn_8713971,tea,1,1.5,1.5,2023-08-26,8,August,Saturday
2622,txn_4076575,smoothie,3,4.0,12.0,2023-01-18,1,January,Wednesday
2623,txn_2432379,coffee,1,2.0,2.0,2023-10-24,10,October,Tuesday
2624,txn_3187634,coffee,5,2.0,10.0,2023-09-01,9,September,Friday
2625,txn_1961943,smoothie,3,4.0,12.0,2023-11-05,11,November,Sunday
2626,txn_5908104,sandwich,2,4.0,8.0,2023-05-12,5,May,Friday
2627,txn_1355212,coffee,2,2.0,4.0,2023-05-25,5,May,Thursday
2628,txn_2155393,juice,2,3.0,6.0,2023-07-12,7,July,Wednesday
2629,txn_3485938,salad,4,5.0,20.0,2023-05-28,5,May,Sunday
2630,txn_9449037,coffee,4,2.0,8.0,2023-04-30,4,April,Sunday
2631,txn_3114654,juice,3,3.0,9.0,2023-12-01,12,December,Friday
2632,txn_5837801,salad,1,5.0,5.0,2023-01-25,1,January,Wednesday
2633,txn_1336470,tea,1,1.5,1.5,2023-12-22,12,December,Friday
2634,txn_2544724,cake,5,3.0,15.0,2023-12-28,12,December,Thursday
2635,txn_1035504,smoothie,2,4.0,8.0,2023-03-30,3,March,Thursday
2636,txn_2576799,juice,1,3.0,3.0,2023-03-12,3,March,Sunday
2637,txn_4659155,juice,1,3.0,3.0,2023-04-13,4,April,Thursday
2638,txn_9781961,coffee,1,2.0,2.0,2023-12-01,12,December,Friday
2639,txn_5313347,cookie,2,1.0,2.0,2023-12-10,12,December,Sunday
2640,txn_7926510,salad,4,5.0,20.0,2023-10-03,10,October,Tuesday
2641,txn_3477975,sandwich,4,4.0,16.0,2023-02-26,2,February,Sunday
2642,txn_6736084,juice,1,3.0,3.0,2023-04-19,4,April,Wednesday
2643,txn_5573731,sandwich,4,4.0,16.0,2023-01-15,1,January,Sunday
2644,txn_2760327,salad,1,5.0,5.0,2023-02-16,2,February,Thursday
2645,txn_5540067,tea,4,1.5,6.0,2023-08-24,8,August,Thursday
2646,txn_7585599,cake,1,3.0,3.0,2023-01-12,1,January,Thursday
2647,txn_6333241,coffee,2,2.0,4.0,2023-09-15,9,September,Friday
2648,txn_1635631,cookie,4,1.0,4.0,2023-07-04,7,July,Tuesday
2649,txn_8907996,sandwich,4,4.0,16.0,2023-02-19,2,February,Sunday
2650,txn_3206049,coffee,4,2.0,8.0,2023-03-27,3,March,Monday
2651,txn_4620647,coffee,1,2.0,2.0,2023-07-15,7,July,Saturday
2652,txn_5348915,juice,1,3.0,3.0,2023-07-09,7,July,Sunday
2653,txn_4036214,cake,2,3.0,6.0,2023-10-17,10,October,Tuesday
2654,txn_6323914,juice,1,3.0,3.0,2023-03-19,3,March,Sunday
2655,txn_7804128,sandwich,5,4.0,20.0,2023-02-12,2,February,Sunday
2657,txn_2930752,cake,2,3.0,6.0,2023-03-04,3,March,Saturday
2658,txn_3477101,cookie,4,1.0,4.0,2023-05-02,5,May,Tuesday
2659,txn_2210265,juice,2,3.0,6.0,2023-06-14,6,June,Wednesday
2660,txn_5534515,smoothie,1,4.0,4.0,2023-02-09,2,February,Thursday
2661,txn_9561380,sandwich,1,4.0,4.0,2023-08-11,8,August,Friday
2662,txn_3038078,cookie,1,1.0,1.0,2023-04-06,4,April,Thursday
2663,txn_5652473,smoothie,4,4.0,16.0,2023-03-19,3,March,Sunday
2664,txn_5222822,salad,1,5.0,5.0,2023-11-20,11,November,Monday
2665,txn_6238191,smoothie,4,4.0,16.0,2023-10-27,10,October,Friday
2666,txn_1244593,salad,5,5.0,25.0,2023-04-11,4,April,Tuesday
2667,txn_9749175,cake,1,3.0,3.0,2023-09-07,9,September,Thursday
2668,txn_4502314,cookie,3,1.0,3.0,2023-06-02,6,June,Friday
2670,txn_3703964,sandwich,2,4.0,8.0,2023-09-23,9,September,Saturday
2671,txn_1554195,smoothie,2,4.0,8.0,2023-10-22,10,October,Sunday
2672,txn_1025152,cookie,4,1.0,4.0,2023-08-19,8,August,Saturday
2673,txn_3429942,smoothie,3,4.0,12.0,2023-04-24,4,April,Monday
2675,txn_8944175,salad,3,5.0,15.0,2023-11-30,11,November,Thursday
2676,txn_4680399,juice,5,3.0,15.0,2023-04-07,4,April,Friday
2677,txn_5328065,cake,5,3.0,15.0,2023-09-18,9,September,Monday
2678,txn_9202496,cake,5,3.0,15.0,2023-07-19,7,July,Wednesday
2679,txn_2914953,cake,2,3.0,6.0,2023-07-25,7,July,Tuesday
2680,txn_6068148,cake,3,3.0,9.0,2023-08-11,8,August,Friday
2681,txn_1216051,cake,4,3.0,12.0,2023-10-28,10,October,Saturday
2682,txn_3943327,juice,1,3.0,3.0,2023-05-20,5,May,Saturday
2683,txn_5268025,cookie,5,1.0,5.0,2023-05-19,5,May,Friday
2684,txn_9952441,smoothie,1,4.0,4.0,2023-09-05,9,September,Tuesday
2685,txn_7354271,cookie,4,1.0,4.0,2023-04-12,4,April,Wednesday
2686,txn_3358494,coffee,5,2.0,10.0,2023-06-22,6,June,Thursday
2687,txn_2966507,cookie,3,1.0,3.0,2023-04-25,4,April,Tuesday
2688,txn_9752586,tea,2,1.5,3.0,2023-06-14,6,June,Wednesday
2689,txn_1324968,cookie,3,1.0,3.0,2023-01-05,1,January,Thursday
2690,txn_8424417,smoothie,2,4.0,8.0,2023-10-21,10,October,Saturday
2691,txn_3985920,salad,5,5.0,25.0,2023-03-29,3,March,Wednesday
2692,txn_7335526,sandwich,4,4.0,16.0,2023-06-03,6,June,Saturday
2693,txn_5989987,smoothie,4,4.0,16.0,2023-08-02,8,August,Wednesday
2694,txn_8132632,tea,3,1.5,4.5,2023-07-26,7,July,Wednesday
2695,txn_2408294,sandwich,4,4.0,16.0,2023-12-26,12,December,Tuesday
2696,txn_7380756,salad,1,5.0,5.0,2023-10-16,10,October,Monday
2697,txn_1145888,coffee,4,2.0,8.0,2023-01-26,1,January,Thursday
2698,txn_3845754,tea,4,1.5,6.0,2023-11-25,11,November,Saturday
2699,txn_1315214,tea,2,1.5,3.0,2023-11-03,11,November,Friday
2700,txn_7602467,cookie,1,1.0,1.0,2023-10-17,10,October,Tuesday
2701,txn_1672708,salad,4,5.0,20.0,2023-04-04,4,April,Tuesday
2702,txn_4979250,tea,3,1.5,4.5,2023-11-01,11,November,Wednesday
2703,txn_2809397,salad,2,5.0,10.0,2023-09-13,9,September,Wednesday
2704,txn_8752130,juice,2,3.0,6.0,2023-10-23,10,October,Monday
2705,txn_7326075,cookie,1,1.0,1.0,2023-06-12,6,June,Monday
2706,txn_9134257,coffee,3,2.0,6.0,2023-05-19,5,May,Friday
2707,txn_9944832,coffee,3,2.0,6.0,2023-12-25,12,December,Monday
2709,txn_9639317,cake,3,3.0,9.0,2023-12-28,12,December,Thursday
2710,txn_7707761,tea,3,1.5,4.5,2023-03-08,3,March,Wednesday
2711,txn_3177517,tea,1,1.5,1.5,2023-02-22,2,February,Wednesday
2713,txn_3106811,juice,3,3.0,9.0,2023-09-27,9,September,Wednesday
2714,txn_3475342,juice,3,3.0,9.0,2023-04-24,4,April,Monday
2715,txn_8017663,coffee,2,2.0,4.0,2023-05-18,5,May,Thursday
2716,txn_6309965,cake,5,3.0,15.0,2023-06-14,6,June,Wednesday
2717,txn_7146871,coffee,2,2.0,4.0,2023-09-20,9,September,Wednesday
2718,txn_2661443,juice,2,3.0,6.0,2023-06-30,6,June,Friday
2719,txn_6954434,juice,3,3.0,9.0,2023-02-23,2,February,Thursday
2720,txn_3578712,tea,5,1.5,7.5,2023-08-15,8,August,Tuesday
2721,txn_6131350,sandwich,2,4.0,8.0,2023-09-28,9,September,Thursday
2722,txn_9207050,cookie,5,1.0,5.0,2023-07-21,7,July,Friday
2723,txn_5351656,tea,1,1.5,1.5,2023-03-02,3,March,Thursday
2724,txn_8905718,tea,5,1.5,7.5,2023-09-07,9,September,Thursday
2725,txn_1938148,cake,2,3.0,6.0,2023-06-07,6,June,Wednesday
2726,txn_2024598,sandwich,1,4.0,4.0,2023-01-01,1,January,Sunday
2727,txn_7145872,salad,5,5.0,25.0,2023-04-15,4,April,Saturday
2728,txn_8140560,cake,5,3.0,15.0,2023-06-29,6,June,Thursday
2729,txn_6591756,cookie,5,1.0,5.0,2023-03-09,3,March,Thursday
